trait_id	accession_id	genetic_group	raw_row_count	status
261	9452	south_sweden	1	unique_finite
261	9453	south_sweden	1	unique_finite
261	9454	south_sweden	1	unique_finite
261	9455	south_sweden	1	unique_finite
261	9470	south_sweden	1	unique_finite
261	9476	germany	1	unique_finite
261	9481	south_sweden	1	unique_finite
261	9503	western_europe	1	unique_finite
261	9506	admixed	1	unique_finite
261	9507	spain	1	unique_finite
261	9508	admixed	1	unique_finite
261	9509	spain	1	unique_finite
261	9510	spain	1	unique_finite
261	9511	spain	1	unique_finite
261	9512	spain	1	unique_finite
261	9513	admixed	1	unique_finite
261	9514	spain	1	unique_finite
261	9515	spain	1	unique_finite
261	9517	western_europe	1	unique_finite
261	9518	spain	1	unique_finite
261	9519	spain	1	unique_finite
261	9520	spain	1	unique_finite
261	9521	spain	1	unique_finite
261	9522	spain	1	unique_finite
261	9523	admixed	1	unique_finite
261	9524	spain	1	unique_finite
261	9525	spain	1	unique_finite
261	9526	spain	1	unique_finite
261	9527	admixed	1	unique_finite
261	9528	spain	1	unique_finite
261	9529	admixed	1	unique_finite
261	9530	admixed	1	unique_finite
261	9531	spain	1	unique_finite
261	9532	spain	1	unique_finite
261	9533	relict	1	unique_finite
261	9534	spain	1	unique_finite
261	9535	spain	1	unique_finite
261	9536	admixed	1	unique_finite
261	9537	spain	1	unique_finite
261	9539	spain	1	unique_finite
261	9540	spain	1	unique_finite
261	9541	spain	1	unique_finite
261	9542	relict	1	unique_finite
261	9543	relict	1	unique_finite
261	9544	spain	1	unique_finite
261	9545	relict	1	unique_finite
261	9546	spain	1	unique_finite
261	9547	spain	1	unique_finite
261	9548	admixed	1	unique_finite
261	9549	relict	1	unique_finite
261	9550	relict	1	unique_finite
261	9551	admixed	1	unique_finite
261	9552	admixed	1	unique_finite
261	9553	spain	1	unique_finite
261	9554	relict	1	unique_finite
261	9555	relict	1	unique_finite
261	9556	spain	1	unique_finite
261	9557	spain	1	unique_finite
261	9558	admixed	1	unique_finite
261	9559	admixed	1	unique_finite
261	9560	spain	1	unique_finite
261	9561	admixed	1	unique_finite
261	9562	spain	1	unique_finite
261	9564	spain	1	unique_finite
261	9565	admixed	1	unique_finite
261	9567	spain	1	unique_finite
261	9568	spain	1	unique_finite
261	9569	western_europe	1	unique_finite
261	9571	western_europe	1	unique_finite
261	9573	spain	1	unique_finite
261	9574	relict	1	unique_finite
261	9576	admixed	1	unique_finite
261	9577	spain	1	unique_finite
261	9578	western_europe	1	unique_finite
261	9579	admixed	1	unique_finite
261	9581	admixed	1	unique_finite
261	9582	spain	1	unique_finite
261	9583	relict	1	unique_finite
261	9584	spain	1	unique_finite
261	9585	western_europe	1	unique_finite
261	9586	spain	1	unique_finite
261	9587	spain	1	unique_finite
261	9588	spain	1	unique_finite
261	9589	spain	1	unique_finite
261	9590	western_europe	1	unique_finite
261	9591	admixed	1	unique_finite
261	9592	admixed	1	unique_finite
261	9593	spain	1	unique_finite
261	9594	spain	1	unique_finite
261	9595	admixed	1	unique_finite
261	9596	admixed	1	unique_finite
261	9597	spain	1	unique_finite
261	9598	relict	1	unique_finite
261	9599	western_europe	1	unique_finite
261	9600	relict	1	unique_finite
261	9601	spain	1	unique_finite
261	9602	spain	1	unique_finite
261	9606	relict	1	unique_finite
261	9607	asia	1	unique_finite
261	9608	asia	1	unique_finite
261	9609	asia	1	unique_finite
261	9610	asia	1	unique_finite
261	9611	asia	1	unique_finite
261	9612	asia	1	unique_finite
261	9613	italy_balkan_caucasus	1	unique_finite
261	9615	asia	1	unique_finite
261	9616	asia	1	unique_finite
261	9617	asia	1	unique_finite
261	9619	asia	1	unique_finite
261	9620	asia	1	unique_finite
261	9621	asia	1	unique_finite
261	9622	admixed	1	unique_finite
261	9624	asia	1	unique_finite
261	9625	asia	1	unique_finite
261	9626	asia	1	unique_finite
261	9627	asia	1	unique_finite
261	9628	asia	1	unique_finite
261	9629	asia	1	unique_finite
261	9630	asia	1	unique_finite
261	9631	asia	1	unique_finite
261	9632	asia	1	unique_finite
261	9633	asia	1	unique_finite
261	9634	asia	1	unique_finite
261	9635	asia	1	unique_finite
261	9636	asia	1	unique_finite
261	9637	asia	1	unique_finite
261	9638	asia	1	unique_finite
261	9639	asia	1	unique_finite
261	9640	asia	1	unique_finite
261	9641	asia	1	unique_finite
261	9642	asia	1	unique_finite
261	9643	asia	1	unique_finite
261	9644	central_europe	1	unique_finite
261	9645	central_europe	1	unique_finite
261	9646	italy_balkan_caucasus	1	unique_finite
261	9647	italy_balkan_caucasus	1	unique_finite
261	9648	italy_balkan_caucasus	1	unique_finite
261	9649	italy_balkan_caucasus	1	unique_finite
261	9651	italy_balkan_caucasus	1	unique_finite
261	9653	italy_balkan_caucasus	1	unique_finite
261	9655	italy_balkan_caucasus	1	unique_finite
261	9656	italy_balkan_caucasus	1	unique_finite
261	9657	italy_balkan_caucasus	1	unique_finite
261	9658	italy_balkan_caucasus	1	unique_finite
261	9659	italy_balkan_caucasus	1	unique_finite
261	9660	italy_balkan_caucasus	1	unique_finite
261	9661	italy_balkan_caucasus	1	unique_finite
261	9663	admixed	1	unique_finite
261	9664	central_europe	1	unique_finite
261	9665	central_europe	1	unique_finite
261	9666	central_europe	1	unique_finite
261	9667	central_europe	1	unique_finite
261	9668	central_europe	1	unique_finite
261	9669	central_europe	1	unique_finite
261	9670	central_europe	1	unique_finite
261	9671	central_europe	1	unique_finite
261	9672	central_europe	1	unique_finite
261	9673	central_europe	1	unique_finite
261	9676	central_europe	1	unique_finite
261	9677	central_europe	1	unique_finite
261	9678	central_europe	1	unique_finite
261	9679	central_europe	1	unique_finite
261	9680	central_europe	1	unique_finite
261	9681	central_europe	1	unique_finite
261	9682	central_europe	1	unique_finite
261	9683	central_europe	1	unique_finite
261	9684	central_europe	1	unique_finite
261	9685	central_europe	1	unique_finite
261	9686	central_europe	1	unique_finite
261	9687	central_europe	1	unique_finite
261	9689	central_europe	1	unique_finite
261	9690	central_europe	1	unique_finite
261	9691	admixed	1	unique_finite
261	9692	central_europe	1	unique_finite
261	9693	central_europe	1	unique_finite
261	9694	central_europe	1	unique_finite
261	9695	central_europe	1	unique_finite
261	9696	central_europe	1	unique_finite
261	9697	italy_balkan_caucasus	1	unique_finite
261	9698	italy_balkan_caucasus	1	unique_finite
261	9699	italy_balkan_caucasus	1	unique_finite
261	9700	italy_balkan_caucasus	1	unique_finite
261	9701	italy_balkan_caucasus	1	unique_finite
261	9703	italy_balkan_caucasus	1	unique_finite
261	9704	italy_balkan_caucasus	1	unique_finite
261	9705	italy_balkan_caucasus	1	unique_finite
261	9706	italy_balkan_caucasus	1	unique_finite
261	9707	italy_balkan_caucasus	1	unique_finite
261	9708	italy_balkan_caucasus	1	unique_finite
261	9709	italy_balkan_caucasus	1	unique_finite
261	9710	italy_balkan_caucasus	1	unique_finite
261	9711	italy_balkan_caucasus	1	unique_finite
261	9712	italy_balkan_caucasus	1	unique_finite
261	9713	italy_balkan_caucasus	1	unique_finite
261	9714	italy_balkan_caucasus	1	unique_finite
261	9716	italy_balkan_caucasus	1	unique_finite
261	9717	italy_balkan_caucasus	1	unique_finite
261	9718	italy_balkan_caucasus	1	unique_finite
261	9719	italy_balkan_caucasus	1	unique_finite
261	9720	italy_balkan_caucasus	1	unique_finite
261	9721	italy_balkan_caucasus	1	unique_finite
261	9722	italy_balkan_caucasus	1	unique_finite
261	9723	italy_balkan_caucasus	1	unique_finite
261	9725	italy_balkan_caucasus	1	unique_finite
261	9726	italy_balkan_caucasus	1	unique_finite
261	9727	central_europe	1	unique_finite
261	9728	central_europe	1	unique_finite
261	9729	central_europe	1	unique_finite
261	9730	central_europe	1	unique_finite
261	9731	central_europe	1	unique_finite
261	9732	central_europe	1	unique_finite
261	9733	central_europe	1	unique_finite
261	9735	central_europe	1	unique_finite
261	9736	admixed	1	unique_finite
261	9737	asia	1	unique_finite
261	9738	admixed	1	unique_finite
261	9739	central_europe	1	unique_finite
261	9741	central_europe	1	unique_finite
261	9743	admixed	1	unique_finite
261	9744	admixed	1	unique_finite
261	9745	asia	1	unique_finite
261	9747	central_europe	1	unique_finite
261	9748	admixed	1	unique_finite
261	9749	italy_balkan_caucasus	1	unique_finite
261	9754	admixed	1	unique_finite
261	9755	italy_balkan_caucasus	1	unique_finite
261	9756	central_europe	1	unique_finite
261	9757	italy_balkan_caucasus	1	unique_finite
261	9758	asia	1	unique_finite
261	9759	italy_balkan_caucasus	1	unique_finite
261	9761	central_europe	1	unique_finite
261	9762	admixed	1	unique_finite
261	9764	admixed	1	unique_finite
261	9766	asia	1	unique_finite
261	9768	central_europe	1	unique_finite
261	9769	central_europe	1	unique_finite
261	9770	central_europe	1	unique_finite
261	9771	central_europe	1	unique_finite
261	9772	central_europe	1	unique_finite
261	9774	central_europe	1	unique_finite
261	9775	central_europe	1	unique_finite
261	9776	central_europe	1	unique_finite
261	9777	central_europe	1	unique_finite
261	9778	central_europe	1	unique_finite
261	9779	central_europe	1	unique_finite
261	9780	central_europe	1	unique_finite
261	9781	central_europe	1	unique_finite
261	9782	central_europe	1	unique_finite
261	9783	admixed	1	unique_finite
261	9784	central_europe	1	unique_finite
261	9785	central_europe	1	unique_finite
261	9786	central_europe	1	unique_finite
261	9787	central_europe	1	unique_finite
261	9788	central_europe	1	unique_finite
261	9789	central_europe	1	unique_finite
261	9790	central_europe	1	unique_finite
261	9791	central_europe	1	unique_finite
261	9792	central_europe	1	unique_finite
261	9793	central_europe	1	unique_finite
261	9794	central_europe	1	unique_finite
261	9795	central_europe	1	unique_finite
261	9796	central_europe	1	unique_finite
261	9797	central_europe	1	unique_finite
261	9798	central_europe	1	unique_finite
261	9799	central_europe	1	unique_finite
261	9800	central_europe	1	unique_finite
261	9801	central_europe	1	unique_finite
261	9802	central_europe	1	unique_finite
261	9803	central_europe	1	unique_finite
261	9804	central_europe	1	unique_finite
261	9805	central_europe	1	unique_finite
261	9806	central_europe	1	unique_finite
261	9807	central_europe	1	unique_finite
261	9808	central_europe	1	unique_finite
261	9809	western_europe	1	unique_finite
261	9810	central_europe	1	unique_finite
261	9811	central_europe	1	unique_finite
261	9812	central_europe	1	unique_finite
261	9813	central_europe	1	unique_finite
261	9814	central_europe	1	unique_finite
261	9815	central_europe	1	unique_finite
261	9816	central_europe	1	unique_finite
261	9817	spain	1	unique_finite
261	9819	spain	1	unique_finite
261	9820	spain	1	unique_finite
261	9821	spain	1	unique_finite
261	9822	spain	1	unique_finite
261	9823	western_europe	1	unique_finite
261	9824	admixed	1	unique_finite
261	9825	spain	1	unique_finite
261	9826	western_europe	1	unique_finite
261	9827	western_europe	1	unique_finite
261	9828	western_europe	1	unique_finite
261	9830	admixed	1	unique_finite
261	9831	admixed	1	unique_finite
261	9832	relict	1	unique_finite
261	9833	spain	1	unique_finite
261	9834	spain	1	unique_finite
261	9835	admixed	1	unique_finite
261	9836	spain	1	unique_finite
261	9837	relict	1	unique_finite
261	9838	admixed	1	unique_finite
261	9839	admixed	1	unique_finite
261	9840	spain	1	unique_finite
261	9841	spain	1	unique_finite
261	9843	spain	1	unique_finite
261	9844	spain	1	unique_finite
261	9845	spain	1	unique_finite
261	9846	spain	1	unique_finite
261	9847	western_europe	1	unique_finite
261	9848	spain	1	unique_finite
261	9849	admixed	1	unique_finite
261	9850	spain	1	unique_finite
261	9851	western_europe	1	unique_finite
261	9852	spain	1	unique_finite
261	9853	western_europe	1	unique_finite
261	9854	western_europe	1	unique_finite
261	9855	spain	1	unique_finite
261	9856	spain	1	unique_finite
261	9857	spain	1	unique_finite
261	9858	admixed	1	unique_finite
261	9859	spain	1	unique_finite
261	9860	spain	1	unique_finite
261	9861	spain	1	unique_finite
261	9862	western_europe	1	unique_finite
261	9864	spain	1	unique_finite
261	9866	spain	1	unique_finite
261	9867	spain	1	unique_finite
261	9868	spain	1	unique_finite
261	9869	relict	1	unique_finite
261	9870	spain	1	unique_finite
261	9871	relict	1	unique_finite
261	9873	spain	1	unique_finite
261	9874	spain	1	unique_finite
261	9875	western_europe	1	unique_finite
261	9876	spain	1	unique_finite
261	9877	admixed	1	unique_finite
261	9878	spain	1	unique_finite
261	9879	relict	1	unique_finite
261	9880	spain	1	unique_finite
261	9881	admixed	1	unique_finite
261	9882	spain	1	unique_finite
261	9883	spain	1	unique_finite
261	9885	spain	1	unique_finite
261	9886	spain	1	unique_finite
261	9887	relict	1	unique_finite
261	9888	spain	1	unique_finite
261	9890	admixed	1	unique_finite
261	9891	spain	1	unique_finite
261	9892	admixed	1	unique_finite
261	9894	admixed	1	unique_finite
261	9895	spain	1	unique_finite
261	9897	admixed	1	unique_finite
261	9898	spain	1	unique_finite
261	9899	spain	1	unique_finite
261	9900	spain	1	unique_finite
261	9901	spain	1	unique_finite
261	9902	spain	1	unique_finite
261	9903	spain	1	unique_finite
261	9904	spain	1	unique_finite
261	9905	relict	1	unique_finite
261	9906	admixed	1	unique_finite
261	9908	western_europe	1	unique_finite
261	9909	western_europe	1	unique_finite
261	991	south_sweden	1	unique_finite
261	9910	western_europe	1	unique_finite
261	9911	western_europe	1	unique_finite
261	9914	central_europe	1	unique_finite
261	9915	central_europe	1	unique_finite
261	9917	western_europe	1	unique_finite
261	9918	western_europe	1	unique_finite
261	992	south_sweden	1	unique_finite
261	9920	germany	1	unique_finite
261	9921	western_europe	1	unique_finite
261	9924	admixed	1	unique_finite
261	9925	western_europe	1	unique_finite
261	9926	western_europe	1	unique_finite
261	9927	western_europe	1	unique_finite
261	9928	western_europe	1	unique_finite
261	9929	western_europe	1	unique_finite
261	9930	central_europe	1	unique_finite
261	9932	admixed	1	unique_finite
261	9933	admixed	1	unique_finite
261	9935	western_europe	1	unique_finite
261	9937	western_europe	1	unique_finite
261	9938	western_europe	1	unique_finite
261	9939	relict	1	unique_finite
261	9941	western_europe	1	unique_finite
261	9942	spain	1	unique_finite
261	9943	spain	1	unique_finite
261	9944	relict	1	unique_finite
261	9945	admixed	1	unique_finite
261	9946	spain	1	unique_finite
261	9947	relict	1	unique_finite
261	9948	spain	1	unique_finite
261	9949	western_europe	1	unique_finite
261	9950	spain	1	unique_finite
261	9951	asia	1	unique_finite
261	9952	asia	1	unique_finite
261	9953	asia	1	unique_finite
261	9955	asia	1	unique_finite
261	9956	asia	1	unique_finite
261	9957	asia	1	unique_finite
261	9958	asia	1	unique_finite
261	9959	asia	1	unique_finite
261	9960	asia	1	unique_finite
261	9962	italy_balkan_caucasus	1	unique_finite
261	9963	italy_balkan_caucasus	1	unique_finite
261	9964	italy_balkan_caucasus	1	unique_finite
261	9965	italy_balkan_caucasus	1	unique_finite
261	9966	italy_balkan_caucasus	1	unique_finite
261	9968	italy_balkan_caucasus	1	unique_finite
261	9969	italy_balkan_caucasus	1	unique_finite
261	997	south_sweden	1	unique_finite
261	9970	central_europe	1	unique_finite
261	9971	central_europe	1	unique_finite
261	9972	central_europe	1	unique_finite
261	9973	central_europe	1	unique_finite
261	9974	central_europe	1	unique_finite
261	9975	central_europe	1	unique_finite
261	9976	central_europe	1	unique_finite
261	9978	central_europe	1	unique_finite
261	9979	central_europe	1	unique_finite
261	9980	italy_balkan_caucasus	1	unique_finite
261	9981	italy_balkan_caucasus	1	unique_finite
261	9982	italy_balkan_caucasus	1	unique_finite
261	9983	admixed	1	unique_finite
261	9984	admixed	1	unique_finite
261	9985	italy_balkan_caucasus	1	unique_finite
261	9986	italy_balkan_caucasus	1	unique_finite
261	9987	italy_balkan_caucasus	1	unique_finite
261	9988	italy_balkan_caucasus	1	unique_finite
261	9990	italy_balkan_caucasus	1	unique_finite
261	9991	italy_balkan_caucasus	1	unique_finite
261	9993	admixed	1	unique_finite
261	9995	central_europe	1	unique_finite
261	9996	central_europe	1	unique_finite
261	9997	central_europe	1	unique_finite
261	9998	admixed	1	unique_finite
261	9999	central_europe	1	unique_finite
262	10001	western_europe	1	unique_finite
262	10002	western_europe	1	unique_finite
262	10004	italy_balkan_caucasus	1	unique_finite
262	10005	central_europe	1	unique_finite
262	10006	italy_balkan_caucasus	1	unique_finite
262	10008	asia	1	unique_finite
262	10009	asia	1	unique_finite
262	10010	asia	1	unique_finite
262	10011	asia	1	unique_finite
262	10012	italy_balkan_caucasus	1	unique_finite
262	10013	italy_balkan_caucasus	1	unique_finite
262	10014	italy_balkan_caucasus	1	unique_finite
262	10015	asia	1	unique_finite
262	10017	central_europe	1	unique_finite
262	10018	central_europe	1	unique_finite
262	1002	south_sweden	1	unique_finite
262	10020	central_europe	1	unique_finite
262	10022	admixed	1	unique_finite
262	10023	admixed	1	unique_finite
262	1061	south_sweden	1	unique_finite
262	1062	south_sweden	1	unique_finite
262	1063	south_sweden	1	unique_finite
262	108	western_europe	1	unique_finite
262	1158	south_sweden	1	unique_finite
262	1254	north_sweden	1	unique_finite
262	1257	north_sweden	1	unique_finite
262	1317	admixed	1	unique_finite
262	139	western_europe	1	unique_finite
262	1552	north_sweden	1	unique_finite
262	159	western_europe	1	unique_finite
262	1829	germany	1	unique_finite
262	1853	germany	1	unique_finite
262	1872	germany	1	unique_finite
262	1890	asia	1	unique_finite
262	1925	germany	1	unique_finite
262	1954	germany	1	unique_finite
262	2016	admixed	1	unique_finite
262	2171	germany	1	unique_finite
262	2202	admixed	1	unique_finite
262	2276	admixed	1	unique_finite
262	2278	germany	1	unique_finite
262	2317	admixed	1	unique_finite
262	265	admixed	1	unique_finite
262	350	western_europe	1	unique_finite
262	351	western_europe	1	unique_finite
262	403	central_europe	1	unique_finite
262	410	central_europe	1	unique_finite
262	424	central_europe	1	unique_finite
262	428	central_europe	1	unique_finite
262	430	central_europe	1	unique_finite
262	4779	western_europe	1	unique_finite
262	4807	western_europe	1	unique_finite
262	4826	western_europe	1	unique_finite
262	4884	western_europe	1	unique_finite
262	4900	western_europe	1	unique_finite
262	4958	western_europe	1	unique_finite
262	5023	western_europe	1	unique_finite
262	5104	germany	1	unique_finite
262	5151	admixed	1	unique_finite
262	5165	admixed	1	unique_finite
262	5210	western_europe	1	unique_finite
262	5236	western_europe	1	unique_finite
262	5253	western_europe	1	unique_finite
262	5276	western_europe	1	unique_finite
262	5349	western_europe	1	unique_finite
262	5353	western_europe	1	unique_finite
262	5486	germany	1	unique_finite
262	5577	western_europe	1	unique_finite
262	5644	western_europe	1	unique_finite
262	5720	admixed	1	unique_finite
262	5726	western_europe	1	unique_finite
262	5741	western_europe	1	unique_finite
262	5748	germany	1	unique_finite
262	5757	admixed	1	unique_finite
262	5768	admixed	1	unique_finite
262	5772	admixed	1	unique_finite
262	5779	western_europe	1	unique_finite
262	5784	admixed	1	unique_finite
262	5800	germany	1	unique_finite
262	5811	admixed	1	unique_finite
262	5822	admixed	1	unique_finite
262	5830	south_sweden	1	unique_finite
262	5831	south_sweden	1	unique_finite
262	5832	south_sweden	1	unique_finite
262	5837	central_europe	1	unique_finite
262	5865	south_sweden	1	unique_finite
262	5874	central_europe	1	unique_finite
262	5890	central_europe	1	unique_finite
262	5893	central_europe	1	unique_finite
262	5907	central_europe	1	unique_finite
262	5921	central_europe	1	unique_finite
262	5950	central_europe	1	unique_finite
262	5984	central_europe	1	unique_finite
262	5993	central_europe	1	unique_finite
262	6008	central_europe	1	unique_finite
262	6009	north_sweden	1	unique_finite
262	6011	north_sweden	1	unique_finite
262	6012	north_sweden	1	unique_finite
262	6013	north_sweden	1	unique_finite
262	6016	north_sweden	1	unique_finite
262	6017	north_sweden	1	unique_finite
262	6020	south_sweden	1	unique_finite
262	6021	south_sweden	1	unique_finite
262	6023	south_sweden	1	unique_finite
262	6024	south_sweden	1	unique_finite
262	6030	north_sweden	1	unique_finite
262	6034	south_sweden	1	unique_finite
262	6035	south_sweden	1	unique_finite
262	6036	south_sweden	1	unique_finite
262	6038	south_sweden	1	unique_finite
262	6039	admixed	1	unique_finite
262	6040	south_sweden	1	unique_finite
262	6041	south_sweden	1	unique_finite
262	6042	admixed	1	unique_finite
262	6043	north_sweden	1	unique_finite
262	6046	north_sweden	1	unique_finite
262	6064	north_sweden	1	unique_finite
262	6069	north_sweden	1	unique_finite
262	6070	north_sweden	1	unique_finite
262	6071	north_sweden	1	unique_finite
262	6073	south_sweden	1	unique_finite
262	6074	south_sweden	1	unique_finite
262	6076	south_sweden	1	unique_finite
262	6085	south_sweden	1	unique_finite
262	6086	admixed	1	unique_finite
262	6088	south_sweden	1	unique_finite
262	6090	south_sweden	1	unique_finite
262	6092	south_sweden	1	unique_finite
262	6094	south_sweden	1	unique_finite
262	6097	south_sweden	1	unique_finite
262	6098	south_sweden	1	unique_finite
262	6099	south_sweden	1	unique_finite
262	6100	south_sweden	1	unique_finite
262	6102	south_sweden	1	unique_finite
262	6104	south_sweden	1	unique_finite
262	6105	south_sweden	1	unique_finite
262	6106	south_sweden	1	unique_finite
262	6107	south_sweden	1	unique_finite
262	6108	western_europe	1	unique_finite
262	6109	south_sweden	1	unique_finite
262	6111	south_sweden	1	unique_finite
262	6112	south_sweden	1	unique_finite
262	6114	south_sweden	1	unique_finite
262	6115	south_sweden	1	unique_finite
262	6118	south_sweden	1	unique_finite
262	6122	south_sweden	1	unique_finite
262	6124	south_sweden	1	unique_finite
262	6125	south_sweden	1	unique_finite
262	6126	south_sweden	1	unique_finite
262	6128	south_sweden	1	unique_finite
262	6131	south_sweden	1	unique_finite
262	6132	south_sweden	1	unique_finite
262	6133	south_sweden	1	unique_finite
262	6134	south_sweden	1	unique_finite
262	6136	south_sweden	1	unique_finite
262	6137	south_sweden	1	unique_finite
262	6138	south_sweden	1	unique_finite
262	6140	south_sweden	1	unique_finite
262	6142	south_sweden	1	unique_finite
262	6145	south_sweden	1	unique_finite
262	6148	south_sweden	1	unique_finite
262	6149	south_sweden	1	unique_finite
262	6150	south_sweden	1	unique_finite
262	6151	south_sweden	1	unique_finite
262	6153	north_sweden	1	unique_finite
262	6169	north_sweden	1	unique_finite
262	6172	north_sweden	1	unique_finite
262	6173	north_sweden	1	unique_finite
262	6174	north_sweden	1	unique_finite
262	6177	north_sweden	1	unique_finite
262	6180	germany	1	unique_finite
262	6184	north_sweden	1	unique_finite
262	6188	south_sweden	1	unique_finite
262	6189	south_sweden	1	unique_finite
262	6191	south_sweden	1	unique_finite
262	6192	south_sweden	1	unique_finite
262	6193	south_sweden	1	unique_finite
262	6194	south_sweden	1	unique_finite
262	6195	south_sweden	1	unique_finite
262	6198	south_sweden	1	unique_finite
262	6201	south_sweden	1	unique_finite
262	6202	south_sweden	1	unique_finite
262	6203	south_sweden	1	unique_finite
262	6209	north_sweden	1	unique_finite
262	6210	north_sweden	1	unique_finite
262	6217	north_sweden	1	unique_finite
262	6218	north_sweden	1	unique_finite
262	6220	north_sweden	1	unique_finite
262	6221	north_sweden	1	unique_finite
262	6237	north_sweden	1	unique_finite
262	6238	north_sweden	1	unique_finite
262	6240	north_sweden	1	unique_finite
262	6241	north_sweden	1	unique_finite
262	6242	south_sweden	1	unique_finite
262	6243	central_europe	1	unique_finite
262	6244	north_sweden	1	unique_finite
262	6258	admixed	1	unique_finite
262	6268	germany	1	unique_finite
262	6276	germany	1	unique_finite
262	6284	south_sweden	1	unique_finite
262	6296	central_europe	1	unique_finite
262	630	western_europe	1	unique_finite
262	6390	central_europe	1	unique_finite
262	6396	central_europe	1	unique_finite
262	6413	south_sweden	1	unique_finite
262	6424	central_europe	1	unique_finite
262	6434	admixed	1	unique_finite
262	6445	central_europe	1	unique_finite
262	6680	western_europe	1	unique_finite
262	6744	germany	1	unique_finite
262	6830	admixed	1	unique_finite
262	6897	western_europe	1	unique_finite
262	6898	admixed	1	unique_finite
262	6900	north_sweden	1	unique_finite
262	6901	north_sweden	1	unique_finite
262	6903	central_europe	1	unique_finite
262	6904	western_europe	1	unique_finite
262	6907	admixed	1	unique_finite
262	6908	western_europe	1	unique_finite
262	6909	germany	1	unique_finite
262	6911	relict	1	unique_finite
262	6915	germany	1	unique_finite
262	6919	central_europe	1	unique_finite
262	6920	admixed	1	unique_finite
262	6922	germany	1	unique_finite
262	6923	western_europe	1	unique_finite
262	6924	western_europe	1	unique_finite
262	6926	western_europe	1	unique_finite
262	6927	germany	1	unique_finite
262	6929	asia	1	unique_finite
262	6931	asia	1	unique_finite
262	6932	admixed	1	unique_finite
262	6933	spain	1	unique_finite
262	6938	asia	1	unique_finite
262	6940	germany	1	unique_finite
262	6943	western_europe	1	unique_finite
262	6944	western_europe	1	unique_finite
262	6945	germany	1	unique_finite
262	6951	central_europe	1	unique_finite
262	6956	central_europe	1	unique_finite
262	6957	central_europe	1	unique_finite
262	6958	western_europe	1	unique_finite
262	6959	western_europe	1	unique_finite
262	6960	western_europe	1	unique_finite
262	6961	spain	1	unique_finite
262	6963	asia	1	unique_finite
262	6966	western_europe	1	unique_finite
262	6967	western_europe	1	unique_finite
262	6968	north_sweden	1	unique_finite
262	6969	north_sweden	1	unique_finite
262	6970	spain	1	unique_finite
262	6971	spain	1	unique_finite
262	6973	germany	1	unique_finite
262	6974	south_sweden	1	unique_finite
262	6975	central_europe	1	unique_finite
262	6976	central_europe	1	unique_finite
262	6979	central_europe	1	unique_finite
262	6981	admixed	1	unique_finite
262	6982	germany	1	unique_finite
262	6984	central_europe	1	unique_finite
262	6986	western_europe	1	unique_finite
262	6987	admixed	1	unique_finite
262	6989	western_europe	1	unique_finite
262	6990	admixed	1	unique_finite
262	6992	admixed	1	unique_finite
262	6997	germany	1	unique_finite
262	7000	germany	1	unique_finite
262	7002	germany	1	unique_finite
262	7003	admixed	1	unique_finite
262	7008	germany	1	unique_finite
262	7013	south_sweden	1	unique_finite
262	7014	germany	1	unique_finite
262	7025	central_europe	1	unique_finite
262	7026	western_europe	1	unique_finite
262	7028	admixed	1	unique_finite
262	7031	germany	1	unique_finite
262	7033	germany	1	unique_finite
262	7036	germany	1	unique_finite
262	7058	admixed	1	unique_finite
262	7061	admixed	1	unique_finite
262	7062	germany	1	unique_finite
262	7063	relict	1	unique_finite
262	7064	western_europe	1	unique_finite
262	7067	central_europe	1	unique_finite
262	7068	italy_balkan_caucasus	1	unique_finite
262	7071	western_europe	1	unique_finite
262	7072	admixed	1	unique_finite
262	7077	italy_balkan_caucasus	1	unique_finite
262	7081	spain	1	unique_finite
262	7092	western_europe	1	unique_finite
262	7094	germany	1	unique_finite
262	7096	admixed	1	unique_finite
262	7102	germany	1	unique_finite
262	7103	central_europe	1	unique_finite
262	7106	central_europe	1	unique_finite
262	7107	western_europe	1	unique_finite
262	7109	western_europe	1	unique_finite
262	7117	germany	1	unique_finite
262	7119	germany	1	unique_finite
262	7120	central_europe	1	unique_finite
262	7125	germany	1	unique_finite
262	7126	admixed	1	unique_finite
262	7127	admixed	1	unique_finite
262	7130	western_europe	1	unique_finite
262	7133	germany	1	unique_finite
262	7138	admixed	1	unique_finite
262	7143	germany	1	unique_finite
262	7147	admixed	1	unique_finite
262	7158	central_europe	1	unique_finite
262	7160	germany	1	unique_finite
262	7161	germany	1	unique_finite
262	7162	germany	1	unique_finite
262	7163	admixed	1	unique_finite
262	7164	south_sweden	1	unique_finite
262	7165	germany	1	unique_finite
262	7169	admixed	1	unique_finite
262	7177	central_europe	1	unique_finite
262	7181	admixed	1	unique_finite
262	7186	central_europe	1	unique_finite
262	7192	germany	1	unique_finite
262	7199	germany	1	unique_finite
262	7202	germany	1	unique_finite
262	7203	central_europe	1	unique_finite
262	7207	central_europe	1	unique_finite
262	7208	germany	1	unique_finite
262	7209	admixed	1	unique_finite
262	7213	admixed	1	unique_finite
262	7217	western_europe	1	unique_finite
262	7218	admixed	1	unique_finite
262	7223	central_europe	1	unique_finite
262	7231	germany	1	unique_finite
262	7236	central_europe	1	unique_finite
262	7244	germany	1	unique_finite
262	7248	germany	1	unique_finite
262	7250	germany	1	unique_finite
262	7255	germany	1	unique_finite
