trait_id	trait_name	accession_id	held_out_group	logo_fold	is_test
703	DTF1	9408	asia	asia	False
703	DTF1	9412	asia	asia	False
703	DTF1	9427	asia	asia	False
703	DTF1	9433	asia	asia	False
703	DTF1	9451	asia	asia	False
703	DTF1	9453	asia	asia	False
703	DTF1	9454	asia	asia	False
703	DTF1	9455	asia	asia	False
703	DTF1	9470	asia	asia	False
703	DTF1	9481	asia	asia	False
703	DTF1	9510	asia	asia	False
703	DTF1	9513	asia	asia	False
703	DTF1	9520	asia	asia	False
703	DTF1	9522	asia	asia	False
703	DTF1	9525	asia	asia	False
703	DTF1	9532	asia	asia	False
703	DTF1	9533	asia	asia	False
703	DTF1	9534	asia	asia	False
703	DTF1	9537	asia	asia	False
703	DTF1	9540	asia	asia	False
703	DTF1	9541	asia	asia	False
703	DTF1	9544	asia	asia	False
703	DTF1	9547	asia	asia	False
703	DTF1	9550	asia	asia	False
703	DTF1	9551	asia	asia	False
703	DTF1	9552	asia	asia	False
703	DTF1	9553	asia	asia	False
703	DTF1	9554	asia	asia	False
703	DTF1	9559	asia	asia	False
703	DTF1	9565	asia	asia	False
703	DTF1	9568	asia	asia	False
703	DTF1	9569	asia	asia	False
703	DTF1	9571	asia	asia	False
703	DTF1	9577	asia	asia	False
703	DTF1	9578	asia	asia	False
703	DTF1	9579	asia	asia	False
703	DTF1	9583	asia	asia	False
703	DTF1	9584	asia	asia	False
703	DTF1	9587	asia	asia	False
703	DTF1	9588	asia	asia	False
703	DTF1	9589	asia	asia	False
703	DTF1	9592	asia	asia	False
703	DTF1	9594	asia	asia	False
703	DTF1	9595	asia	asia	False
703	DTF1	9596	asia	asia	False
703	DTF1	9601	asia	asia	False
703	DTF1	9607	asia	asia	True
703	DTF1	9612	asia	asia	True
703	DTF1	9626	asia	asia	True
703	DTF1	9627	asia	asia	True
703	DTF1	9629	asia	asia	True
703	DTF1	9633	asia	asia	True
703	DTF1	9634	asia	asia	True
703	DTF1	9635	asia	asia	True
703	DTF1	9638	asia	asia	True
703	DTF1	9643	asia	asia	True
703	DTF1	9658	asia	asia	False
703	DTF1	9665	asia	asia	False
703	DTF1	9668	asia	asia	False
703	DTF1	9669	asia	asia	False
703	DTF1	9671	asia	asia	False
703	DTF1	9677	asia	asia	False
703	DTF1	9678	asia	asia	False
703	DTF1	9679	asia	asia	False
703	DTF1	9692	asia	asia	False
703	DTF1	9703	asia	asia	False
703	DTF1	9708	asia	asia	False
703	DTF1	9710	asia	asia	False
703	DTF1	9713	asia	asia	False
703	DTF1	9718	asia	asia	False
703	DTF1	9719	asia	asia	False
703	DTF1	9722	asia	asia	False
703	DTF1	9732	asia	asia	False
703	DTF1	9733	asia	asia	False
703	DTF1	9749	asia	asia	False
703	DTF1	9755	asia	asia	False
703	DTF1	9756	asia	asia	False
703	DTF1	9817	asia	asia	False
703	DTF1	9820	asia	asia	False
703	DTF1	9825	asia	asia	False
703	DTF1	9826	asia	asia	False
703	DTF1	9834	asia	asia	False
703	DTF1	9838	asia	asia	False
703	DTF1	9841	asia	asia	False
703	DTF1	9847	asia	asia	False
703	DTF1	9848	asia	asia	False
703	DTF1	9851	asia	asia	False
703	DTF1	9852	asia	asia	False
703	DTF1	9853	asia	asia	False
703	DTF1	9860	asia	asia	False
703	DTF1	9868	asia	asia	False
703	DTF1	9869	asia	asia	False
703	DTF1	9873	asia	asia	False
703	DTF1	9874	asia	asia	False
703	DTF1	9879	asia	asia	False
703	DTF1	9880	asia	asia	False
703	DTF1	9886	asia	asia	False
703	DTF1	9890	asia	asia	False
703	DTF1	9891	asia	asia	False
703	DTF1	9892	asia	asia	False
703	DTF1	9903	asia	asia	False
703	DTF1	9904	asia	asia	False
703	DTF1	9905	asia	asia	False
703	DTF1	9906	asia	asia	False
703	DTF1	9928	asia	asia	False
703	DTF1	9942	asia	asia	False
703	DTF1	9946	asia	asia	False
703	DTF1	9949	asia	asia	False
703	DTF1	9951	asia	asia	True
703	DTF1	9955	asia	asia	True
703	DTF1	9956	asia	asia	True
703	DTF1	9957	asia	asia	True
703	DTF1	9980	asia	asia	False
703	DTF1	9981	asia	asia	False
703	DTF1	9982	asia	asia	False
703	DTF1	9993	asia	asia	False
703	DTF1	9996	asia	asia	False
703	DTF1	9997	asia	asia	False
703	DTF1	10017	asia	asia	False
703	DTF1	6209	asia	asia	False
703	DTF1	9514	asia	asia	False
703	DTF1	5867	asia	asia	False
703	DTF1	8227	asia	asia	False
703	DTF1	88	central_europe	central_europe	False
703	DTF1	108	central_europe	central_europe	False
703	DTF1	159	central_europe	central_europe	False
703	DTF1	350	central_europe	central_europe	False
703	DTF1	351	central_europe	central_europe	False
703	DTF1	403	central_europe	central_europe	True
703	DTF1	410	central_europe	central_europe	True
703	DTF1	424	central_europe	central_europe	True
703	DTF1	428	central_europe	central_europe	True
703	DTF1	430	central_europe	central_europe	True
703	DTF1	630	central_europe	central_europe	False
703	DTF1	763	central_europe	central_europe	False
703	DTF1	765	central_europe	central_europe	False
703	DTF1	766	central_europe	central_europe	False
703	DTF1	768	central_europe	central_europe	False
703	DTF1	772	central_europe	central_europe	False
703	DTF1	801	central_europe	central_europe	False
703	DTF1	915	central_europe	central_europe	False
703	DTF1	991	central_europe	central_europe	False
703	DTF1	992	central_europe	central_europe	False
703	DTF1	1002	central_europe	central_europe	False
703	DTF1	1061	central_europe	central_europe	False
703	DTF1	1254	central_europe	central_europe	False
703	DTF1	1552	central_europe	central_europe	False
703	DTF1	1829	central_europe	central_europe	False
703	DTF1	1853	central_europe	central_europe	False
703	DTF1	1890	central_europe	central_europe	False
703	DTF1	1925	central_europe	central_europe	False
703	DTF1	1954	central_europe	central_europe	False
703	DTF1	2016	central_europe	central_europe	False
703	DTF1	2171	central_europe	central_europe	False
703	DTF1	2202	central_europe	central_europe	False
703	DTF1	2276	central_europe	central_europe	False
703	DTF1	2278	central_europe	central_europe	False
703	DTF1	4779	central_europe	central_europe	False
703	DTF1	4807	central_europe	central_europe	False
703	DTF1	4826	central_europe	central_europe	False
703	DTF1	4884	central_europe	central_europe	False
703	DTF1	4900	central_europe	central_europe	False
703	DTF1	4958	central_europe	central_europe	False
703	DTF1	5023	central_europe	central_europe	False
703	DTF1	5104	central_europe	central_europe	False
703	DTF1	5165	central_europe	central_europe	False
703	DTF1	5210	central_europe	central_europe	False
703	DTF1	5236	central_europe	central_europe	False
703	DTF1	5253	central_europe	central_europe	False
703	DTF1	5276	central_europe	central_europe	False
703	DTF1	5349	central_europe	central_europe	False
703	DTF1	5353	central_europe	central_europe	False
703	DTF1	5486	central_europe	central_europe	False
703	DTF1	5644	central_europe	central_europe	False
703	DTF1	5720	central_europe	central_europe	False
703	DTF1	5726	central_europe	central_europe	False
703	DTF1	5741	central_europe	central_europe	False
703	DTF1	5748	central_europe	central_europe	False
703	DTF1	5757	central_europe	central_europe	False
703	DTF1	5772	central_europe	central_europe	False
703	DTF1	5779	central_europe	central_europe	False
703	DTF1	5784	central_europe	central_europe	False
703	DTF1	5800	central_europe	central_europe	False
703	DTF1	5811	central_europe	central_europe	False
703	DTF1	5822	central_europe	central_europe	False
703	DTF1	5831	central_europe	central_europe	False
703	DTF1	5832	central_europe	central_europe	False
703	DTF1	5865	central_europe	central_europe	False
703	DTF1	5874	central_europe	central_europe	True
703	DTF1	5890	central_europe	central_europe	True
703	DTF1	5907	central_europe	central_europe	True
703	DTF1	5921	central_europe	central_europe	True
703	DTF1	5950	central_europe	central_europe	True
703	DTF1	5984	central_europe	central_europe	True
703	DTF1	5993	central_europe	central_europe	True
703	DTF1	6008	central_europe	central_europe	True
703	DTF1	6036	central_europe	central_europe	False
703	DTF1	6038	central_europe	central_europe	False
703	DTF1	6039	central_europe	central_europe	False
703	DTF1	6040	central_europe	central_europe	False
703	DTF1	6042	central_europe	central_europe	False
703	DTF1	6043	central_europe	central_europe	False
703	DTF1	6085	central_europe	central_europe	False
703	DTF1	6086	central_europe	central_europe	False
703	DTF1	6088	central_europe	central_europe	False
703	DTF1	6104	central_europe	central_europe	False
703	DTF1	6105	central_europe	central_europe	False
703	DTF1	6109	central_europe	central_europe	False
703	DTF1	6111	central_europe	central_europe	False
703	DTF1	6114	central_europe	central_europe	False
703	DTF1	6115	central_europe	central_europe	False
703	DTF1	6122	central_europe	central_europe	False
703	DTF1	6140	central_europe	central_europe	False
703	DTF1	6142	central_europe	central_europe	False
703	DTF1	6151	central_europe	central_europe	False
703	DTF1	6172	central_europe	central_europe	False
703	DTF1	6184	central_europe	central_europe	False
703	DTF1	6188	central_europe	central_europe	False
703	DTF1	6189	central_europe	central_europe	False
703	DTF1	6191	central_europe	central_europe	False
703	DTF1	6192	central_europe	central_europe	False
703	DTF1	6193	central_europe	central_europe	False
703	DTF1	6194	central_europe	central_europe	False
703	DTF1	6198	central_europe	central_europe	False
703	DTF1	6201	central_europe	central_europe	False
703	DTF1	6243	central_europe	central_europe	True
703	DTF1	6244	central_europe	central_europe	False
703	DTF1	6252	central_europe	central_europe	False
703	DTF1	6296	central_europe	central_europe	True
703	DTF1	6390	central_europe	central_europe	True
703	DTF1	6396	central_europe	central_europe	True
703	DTF1	6424	central_europe	central_europe	True
703	DTF1	6434	central_europe	central_europe	False
703	DTF1	6445	central_europe	central_europe	True
703	DTF1	6680	central_europe	central_europe	False
703	DTF1	6744	central_europe	central_europe	False
703	DTF1	6900	central_europe	central_europe	False
703	DTF1	6909	central_europe	central_europe	False
703	DTF1	6963	central_europe	central_europe	False
703	DTF1	6967	central_europe	central_europe	False
703	DTF1	6970	central_europe	central_europe	False
703	DTF1	6974	central_europe	central_europe	False
703	DTF1	6975	central_europe	central_europe	True
703	DTF1	6981	central_europe	central_europe	False
703	DTF1	6982	central_europe	central_europe	False
703	DTF1	6984	central_europe	central_europe	True
703	DTF1	6986	central_europe	central_europe	False
703	DTF1	6987	central_europe	central_europe	False
703	DTF1	6989	central_europe	central_europe	False
703	DTF1	6990	central_europe	central_europe	False
703	DTF1	6992	central_europe	central_europe	False
703	DTF1	6997	central_europe	central_europe	False
703	DTF1	7000	central_europe	central_europe	False
703	DTF1	7002	central_europe	central_europe	False
703	DTF1	7003	central_europe	central_europe	False
703	DTF1	7008	central_europe	central_europe	False
703	DTF1	7013	central_europe	central_europe	False
703	DTF1	7014	central_europe	central_europe	False
703	DTF1	7025	central_europe	central_europe	True
703	DTF1	7026	central_europe	central_europe	False
703	DTF1	7028	central_europe	central_europe	False
703	DTF1	7031	central_europe	central_europe	False
703	DTF1	7036	central_europe	central_europe	False
703	DTF1	7058	central_europe	central_europe	False
703	DTF1	7061	central_europe	central_europe	False
703	DTF1	7062	central_europe	central_europe	False
703	DTF1	7063	central_europe	central_europe	False
703	DTF1	7064	central_europe	central_europe	False
703	DTF1	7067	central_europe	central_europe	True
703	DTF1	7068	central_europe	central_europe	False
703	DTF1	7071	central_europe	central_europe	False
703	DTF1	7072	central_europe	central_europe	False
703	DTF1	7077	central_europe	central_europe	False
703	DTF1	7092	central_europe	central_europe	False
703	DTF1	7094	central_europe	central_europe	False
703	DTF1	7096	central_europe	central_europe	False
703	DTF1	7102	central_europe	central_europe	False
703	DTF1	7106	central_europe	central_europe	True
703	DTF1	7107	central_europe	central_europe	False
703	DTF1	7109	central_europe	central_europe	False
703	DTF1	7117	central_europe	central_europe	False
703	DTF1	7119	central_europe	central_europe	False
703	DTF1	7120	central_europe	central_europe	True
703	DTF1	7125	central_europe	central_europe	False
703	DTF1	7126	central_europe	central_europe	False
703	DTF1	7127	central_europe	central_europe	False
703	DTF1	7130	central_europe	central_europe	False
703	DTF1	7133	central_europe	central_europe	False
703	DTF1	7138	central_europe	central_europe	False
703	DTF1	7143	central_europe	central_europe	False
703	DTF1	7147	central_europe	central_europe	False
703	DTF1	7158	central_europe	central_europe	True
703	DTF1	7160	central_europe	central_europe	False
703	DTF1	7161	central_europe	central_europe	False
703	DTF1	7162	central_europe	central_europe	False
703	DTF1	7163	central_europe	central_europe	False
703	DTF1	7164	central_europe	central_europe	False
703	DTF1	7165	central_europe	central_europe	False
703	DTF1	7169	central_europe	central_europe	False
703	DTF1	7177	central_europe	central_europe	True
703	DTF1	7181	central_europe	central_europe	False
703	DTF1	7186	central_europe	central_europe	True
703	DTF1	7192	central_europe	central_europe	False
703	DTF1	7199	central_europe	central_europe	False
703	DTF1	7202	central_europe	central_europe	False
703	DTF1	7203	central_europe	central_europe	True
703	DTF1	7207	central_europe	central_europe	True
703	DTF1	7208	central_europe	central_europe	False
703	DTF1	7209	central_europe	central_europe	False
703	DTF1	7213	central_europe	central_europe	False
703	DTF1	7217	central_europe	central_europe	False
703	DTF1	7218	central_europe	central_europe	False
703	DTF1	7223	central_europe	central_europe	True
703	DTF1	7231	central_europe	central_europe	False
703	DTF1	7236	central_europe	central_europe	True
703	DTF1	7244	central_europe	central_europe	False
703	DTF1	7248	central_europe	central_europe	False
703	DTF1	7250	central_europe	central_europe	False
703	DTF1	7258	central_europe	central_europe	False
703	DTF1	7268	central_europe	central_europe	False
703	DTF1	7273	central_europe	central_europe	True
703	DTF1	7276	central_europe	central_europe	False
703	DTF1	7280	central_europe	central_europe	False
703	DTF1	7282	central_europe	central_europe	False
703	DTF1	7287	central_europe	central_europe	False
703	DTF1	7288	central_europe	central_europe	False
703	DTF1	7296	central_europe	central_europe	True
703	DTF1	7298	central_europe	central_europe	True
703	DTF1	7305	central_europe	central_europe	False
703	DTF1	7306	central_europe	central_europe	False
703	DTF1	7307	central_europe	central_europe	False
703	DTF1	7314	central_europe	central_europe	False
703	DTF1	7316	central_europe	central_europe	False
703	DTF1	7319	central_europe	central_europe	False
703	DTF1	7320	central_europe	central_europe	False
703	DTF1	7322	central_europe	central_europe	False
703	DTF1	7328	central_europe	central_europe	False
703	DTF1	7333	central_europe	central_europe	True
703	DTF1	7337	central_europe	central_europe	False
703	DTF1	7342	central_europe	central_europe	False
703	DTF1	7343	central_europe	central_europe	False
703	DTF1	7344	central_europe	central_europe	False
703	DTF1	7346	central_europe	central_europe	False
703	DTF1	7347	central_europe	central_europe	True
703	DTF1	7349	central_europe	central_europe	True
703	DTF1	7350	central_europe	central_europe	True
703	DTF1	7353	central_europe	central_europe	False
703	DTF1	7354	central_europe	central_europe	False
703	DTF1	7356	central_europe	central_europe	False
703	DTF1	7372	central_europe	central_europe	True
703	DTF1	7373	central_europe	central_europe	False
703	DTF1	7377	central_europe	central_europe	False
703	DTF1	7378	central_europe	central_europe	False
703	DTF1	7382	central_europe	central_europe	False
703	DTF1	7383	central_europe	central_europe	False
703	DTF1	7387	central_europe	central_europe	False
703	DTF1	7394	central_europe	central_europe	False
703	DTF1	7396	central_europe	central_europe	True
703	DTF1	7404	central_europe	central_europe	False
703	DTF1	7411	central_europe	central_europe	True
703	DTF1	7413	central_europe	central_europe	True
703	DTF1	7415	central_europe	central_europe	False
703	DTF1	7416	central_europe	central_europe	False
703	DTF1	7418	central_europe	central_europe	False
703	DTF1	7419	central_europe	central_europe	False
703	DTF1	7424	central_europe	central_europe	True
703	DTF1	7427	central_europe	central_europe	True
703	DTF1	7460	central_europe	central_europe	True
703	DTF1	7471	central_europe	central_europe	False
703	DTF1	7477	central_europe	central_europe	False
703	DTF1	7516	central_europe	central_europe	False
703	DTF1	7717	central_europe	central_europe	False
703	DTF1	7917	central_europe	central_europe	False
703	DTF1	7947	central_europe	central_europe	False
703	DTF1	8077	central_europe	central_europe	False
703	DTF1	8132	central_europe	central_europe	False
703	DTF1	8222	central_europe	central_europe	False
703	DTF1	8233	central_europe	central_europe	False
703	DTF1	8235	central_europe	central_europe	True
703	DTF1	8236	central_europe	central_europe	True
703	DTF1	8238	central_europe	central_europe	False
703	DTF1	8239	central_europe	central_europe	False
703	DTF1	8241	central_europe	central_europe	False
703	DTF1	8242	central_europe	central_europe	False
703	DTF1	8243	central_europe	central_europe	False
703	DTF1	8244	central_europe	central_europe	False
703	DTF1	8246	central_europe	central_europe	False
703	DTF1	8247	central_europe	central_europe	False
703	DTF1	8259	central_europe	central_europe	False
703	DTF1	8283	central_europe	central_europe	False
703	DTF1	8284	central_europe	central_europe	True
703	DTF1	8285	central_europe	central_europe	True
703	DTF1	8290	central_europe	central_europe	True
703	DTF1	8297	central_europe	central_europe	False
703	DTF1	8306	central_europe	central_europe	False
703	DTF1	8307	central_europe	central_europe	False
703	DTF1	8311	central_europe	central_europe	True
703	DTF1	8312	central_europe	central_europe	False
703	DTF1	8326	central_europe	central_europe	False
703	DTF1	8334	central_europe	central_europe	False
703	DTF1	8335	central_europe	central_europe	False
703	DTF1	8337	central_europe	central_europe	False
703	DTF1	8343	central_europe	central_europe	False
703	DTF1	8351	central_europe	central_europe	False
703	DTF1	8354	central_europe	central_europe	False
703	DTF1	8357	central_europe	central_europe	False
703	DTF1	8365	central_europe	central_europe	True
703	DTF1	8366	central_europe	central_europe	False
703	DTF1	8386	central_europe	central_europe	True
703	DTF1	8387	central_europe	central_europe	False
703	DTF1	8419	central_europe	central_europe	True
703	DTF1	8420	central_europe	central_europe	False
703	DTF1	8422	central_europe	central_europe	False
703	DTF1	8424	central_europe	central_europe	False
703	DTF1	8426	central_europe	central_europe	False
703	DTF1	9057	central_europe	central_europe	False
703	DTF1	9058	central_europe	central_europe	False
703	DTF1	9067	central_europe	central_europe	False
703	DTF1	9070	central_europe	central_europe	False
703	DTF1	9075	central_europe	central_europe	False
703	DTF1	9078	central_europe	central_europe	False
703	DTF1	9095	central_europe	central_europe	False
703	DTF1	9102	central_europe	central_europe	False
703	DTF1	9104	central_europe	central_europe	False
703	DTF1	9105	central_europe	central_europe	False
703	DTF1	9106	central_europe	central_europe	False
703	DTF1	9111	central_europe	central_europe	False
703	DTF1	9113	central_europe	central_europe	False
703	DTF1	9114	central_europe	central_europe	False
703	DTF1	9115	central_europe	central_europe	False
703	DTF1	9128	central_europe	central_europe	False
703	DTF1	9131	central_europe	central_europe	False
703	DTF1	9133	central_europe	central_europe	False
703	DTF1	9134	central_europe	central_europe	False
703	DTF1	9298	central_europe	central_europe	False
703	DTF1	9312	central_europe	central_europe	False
703	DTF1	9314	central_europe	central_europe	False
703	DTF1	9321	central_europe	central_europe	False
703	DTF1	9332	central_europe	central_europe	False
703	DTF1	9336	central_europe	central_europe	False
703	DTF1	9339	central_europe	central_europe	False
703	DTF1	9343	central_europe	central_europe	False
703	DTF1	9381	central_europe	central_europe	False
703	DTF1	9382	central_europe	central_europe	False
703	DTF1	9383	central_europe	central_europe	False
703	DTF1	9386	central_europe	central_europe	False
703	DTF1	9391	central_europe	central_europe	False
703	DTF1	9392	central_europe	central_europe	False
703	DTF1	9394	central_europe	central_europe	False
703	DTF1	9395	central_europe	central_europe	False
703	DTF1	9405	central_europe	central_europe	False
703	DTF1	9409	central_europe	central_europe	False
703	DTF1	9413	central_europe	central_europe	False
703	DTF1	9416	central_europe	central_europe	False
703	DTF1	9421	central_europe	central_europe	False
703	DTF1	9436	central_europe	central_europe	False
703	DTF1	9437	central_europe	central_europe	False
703	DTF1	9442	central_europe	central_europe	False
703	DTF1	9450	central_europe	central_europe	False
703	DTF1	9452	central_europe	central_europe	False
703	DTF1	9476	central_europe	central_europe	False
703	DTF1	9503	central_europe	central_europe	False
703	DTF1	9506	central_europe	central_europe	False
703	DTF1	9507	central_europe	central_europe	False
703	DTF1	9508	central_europe	central_europe	False
703	DTF1	9509	central_europe	central_europe	False
703	DTF1	9511	central_europe	central_europe	False
703	DTF1	9512	central_europe	central_europe	False
703	DTF1	9515	central_europe	central_europe	False
703	DTF1	9517	central_europe	central_europe	False
703	DTF1	9518	central_europe	central_europe	False
703	DTF1	9519	central_europe	central_europe	False
703	DTF1	9521	central_europe	central_europe	False
703	DTF1	9523	central_europe	central_europe	False
703	DTF1	9524	central_europe	central_europe	False
703	DTF1	9526	central_europe	central_europe	False
703	DTF1	9527	central_europe	central_europe	False
703	DTF1	9528	central_europe	central_europe	False
703	DTF1	9529	central_europe	central_europe	False
703	DTF1	9530	central_europe	central_europe	False
703	DTF1	9531	central_europe	central_europe	False
703	DTF1	9535	central_europe	central_europe	False
703	DTF1	9536	central_europe	central_europe	False
703	DTF1	9539	central_europe	central_europe	False
703	DTF1	9542	central_europe	central_europe	False
703	DTF1	9543	central_europe	central_europe	False
703	DTF1	9545	central_europe	central_europe	False
703	DTF1	9548	central_europe	central_europe	False
703	DTF1	9549	central_europe	central_europe	False
703	DTF1	9555	central_europe	central_europe	False
703	DTF1	9556	central_europe	central_europe	False
703	DTF1	9557	central_europe	central_europe	False
703	DTF1	9558	central_europe	central_europe	False
703	DTF1	9560	central_europe	central_europe	False
703	DTF1	9561	central_europe	central_europe	False
703	DTF1	9562	central_europe	central_europe	False
703	DTF1	9567	central_europe	central_europe	False
703	DTF1	9573	central_europe	central_europe	False
703	DTF1	9576	central_europe	central_europe	False
703	DTF1	9581	central_europe	central_europe	False
703	DTF1	9582	central_europe	central_europe	False
703	DTF1	9585	central_europe	central_europe	False
703	DTF1	9586	central_europe	central_europe	False
703	DTF1	9590	central_europe	central_europe	False
703	DTF1	9591	central_europe	central_europe	False
703	DTF1	9593	central_europe	central_europe	False
703	DTF1	9597	central_europe	central_europe	False
703	DTF1	9598	central_europe	central_europe	False
703	DTF1	9599	central_europe	central_europe	False
703	DTF1	9600	central_europe	central_europe	False
703	DTF1	9602	central_europe	central_europe	False
703	DTF1	9606	central_europe	central_europe	False
703	DTF1	9608	central_europe	central_europe	False
703	DTF1	9609	central_europe	central_europe	False
703	DTF1	9610	central_europe	central_europe	False
703	DTF1	9611	central_europe	central_europe	False
703	DTF1	9613	central_europe	central_europe	False
703	DTF1	9615	central_europe	central_europe	False
703	DTF1	9616	central_europe	central_europe	False
703	DTF1	9617	central_europe	central_europe	False
703	DTF1	9619	central_europe	central_europe	False
703	DTF1	9620	central_europe	central_europe	False
703	DTF1	9621	central_europe	central_europe	False
703	DTF1	9622	central_europe	central_europe	False
703	DTF1	9624	central_europe	central_europe	False
703	DTF1	9625	central_europe	central_europe	False
703	DTF1	9628	central_europe	central_europe	False
703	DTF1	9630	central_europe	central_europe	False
703	DTF1	9631	central_europe	central_europe	False
703	DTF1	9632	central_europe	central_europe	False
703	DTF1	9636	central_europe	central_europe	False
703	DTF1	9637	central_europe	central_europe	False
703	DTF1	9639	central_europe	central_europe	False
703	DTF1	9640	central_europe	central_europe	False
703	DTF1	9641	central_europe	central_europe	False
703	DTF1	9642	central_europe	central_europe	False
703	DTF1	9644	central_europe	central_europe	True
703	DTF1	9645	central_europe	central_europe	True
703	DTF1	9646	central_europe	central_europe	False
703	DTF1	9647	central_europe	central_europe	False
703	DTF1	9648	central_europe	central_europe	False
703	DTF1	9649	central_europe	central_europe	False
703	DTF1	9651	central_europe	central_europe	False
703	DTF1	9653	central_europe	central_europe	False
703	DTF1	9655	central_europe	central_europe	False
703	DTF1	9656	central_europe	central_europe	False
703	DTF1	9657	central_europe	central_europe	False
703	DTF1	9659	central_europe	central_europe	False
703	DTF1	9660	central_europe	central_europe	False
703	DTF1	9661	central_europe	central_europe	False
703	DTF1	9663	central_europe	central_europe	False
703	DTF1	9664	central_europe	central_europe	True
703	DTF1	9666	central_europe	central_europe	True
703	DTF1	9667	central_europe	central_europe	True
703	DTF1	9670	central_europe	central_europe	True
703	DTF1	9672	central_europe	central_europe	True
703	DTF1	9673	central_europe	central_europe	True
703	DTF1	9676	central_europe	central_europe	True
703	DTF1	9680	central_europe	central_europe	True
703	DTF1	9681	central_europe	central_europe	True
703	DTF1	9682	central_europe	central_europe	True
703	DTF1	9683	central_europe	central_europe	True
703	DTF1	9684	central_europe	central_europe	True
703	DTF1	9685	central_europe	central_europe	True
703	DTF1	9686	central_europe	central_europe	True
703	DTF1	9687	central_europe	central_europe	True
703	DTF1	9689	central_europe	central_europe	True
703	DTF1	9690	central_europe	central_europe	True
703	DTF1	9691	central_europe	central_europe	False
703	DTF1	9693	central_europe	central_europe	True
703	DTF1	9694	central_europe	central_europe	True
703	DTF1	9695	central_europe	central_europe	True
703	DTF1	9696	central_europe	central_europe	True
703	DTF1	9697	central_europe	central_europe	False
703	DTF1	9698	central_europe	central_europe	False
703	DTF1	9699	central_europe	central_europe	False
703	DTF1	9700	central_europe	central_europe	False
703	DTF1	9701	central_europe	central_europe	False
703	DTF1	9704	central_europe	central_europe	False
703	DTF1	9705	central_europe	central_europe	False
703	DTF1	9706	central_europe	central_europe	False
703	DTF1	9707	central_europe	central_europe	False
703	DTF1	9709	central_europe	central_europe	False
703	DTF1	9711	central_europe	central_europe	False
703	DTF1	9712	central_europe	central_europe	False
703	DTF1	9714	central_europe	central_europe	False
703	DTF1	9716	central_europe	central_europe	False
703	DTF1	9717	central_europe	central_europe	False
703	DTF1	9720	central_europe	central_europe	False
703	DTF1	9721	central_europe	central_europe	False
703	DTF1	9723	central_europe	central_europe	False
703	DTF1	9725	central_europe	central_europe	False
703	DTF1	9726	central_europe	central_europe	False
703	DTF1	9727	central_europe	central_europe	True
703	DTF1	9728	central_europe	central_europe	True
703	DTF1	9729	central_europe	central_europe	True
703	DTF1	9730	central_europe	central_europe	True
703	DTF1	9731	central_europe	central_europe	True
703	DTF1	9735	central_europe	central_europe	True
703	DTF1	9736	central_europe	central_europe	False
703	DTF1	9737	central_europe	central_europe	False
703	DTF1	9738	central_europe	central_europe	False
703	DTF1	9739	central_europe	central_europe	True
703	DTF1	9741	central_europe	central_europe	True
703	DTF1	9743	central_europe	central_europe	False
703	DTF1	9744	central_europe	central_europe	False
703	DTF1	9745	central_europe	central_europe	False
703	DTF1	9747	central_europe	central_europe	True
703	DTF1	9748	central_europe	central_europe	False
703	DTF1	9757	central_europe	central_europe	False
703	DTF1	9758	central_europe	central_europe	False
703	DTF1	9759	central_europe	central_europe	False
703	DTF1	9761	central_europe	central_europe	True
703	DTF1	9762	central_europe	central_europe	False
703	DTF1	9764	central_europe	central_europe	False
703	DTF1	9766	central_europe	central_europe	False
703	DTF1	9768	central_europe	central_europe	True
703	DTF1	9769	central_europe	central_europe	True
703	DTF1	9770	central_europe	central_europe	True
703	DTF1	9771	central_europe	central_europe	True
703	DTF1	9772	central_europe	central_europe	True
703	DTF1	9774	central_europe	central_europe	True
703	DTF1	9775	central_europe	central_europe	True
703	DTF1	9776	central_europe	central_europe	True
703	DTF1	9777	central_europe	central_europe	True
703	DTF1	9778	central_europe	central_europe	True
703	DTF1	9779	central_europe	central_europe	True
703	DTF1	9780	central_europe	central_europe	True
703	DTF1	9781	central_europe	central_europe	True
703	DTF1	9782	central_europe	central_europe	True
703	DTF1	9783	central_europe	central_europe	False
703	DTF1	9784	central_europe	central_europe	True
703	DTF1	9785	central_europe	central_europe	True
703	DTF1	9786	central_europe	central_europe	True
703	DTF1	9787	central_europe	central_europe	True
703	DTF1	9788	central_europe	central_europe	True
703	DTF1	9789	central_europe	central_europe	True
703	DTF1	9790	central_europe	central_europe	True
703	DTF1	9791	central_europe	central_europe	True
703	DTF1	9792	central_europe	central_europe	True
703	DTF1	9793	central_europe	central_europe	True
703	DTF1	9794	central_europe	central_europe	True
703	DTF1	9795	central_europe	central_europe	True
703	DTF1	9796	central_europe	central_europe	True
703	DTF1	9797	central_europe	central_europe	True
703	DTF1	9798	central_europe	central_europe	True
703	DTF1	9799	central_europe	central_europe	True
703	DTF1	9800	central_europe	central_europe	True
703	DTF1	9801	central_europe	central_europe	True
703	DTF1	9802	central_europe	central_europe	True
703	DTF1	9803	central_europe	central_europe	True
703	DTF1	9804	central_europe	central_europe	True
703	DTF1	9805	central_europe	central_europe	True
703	DTF1	9806	central_europe	central_europe	True
703	DTF1	9807	central_europe	central_europe	True
703	DTF1	9808	central_europe	central_europe	True
703	DTF1	9809	central_europe	central_europe	False
703	DTF1	9810	central_europe	central_europe	True
