accession_a	accession_b	screen_hamming_distance	exact_hamming_distance	exact_primary_edge
685	2141	0.001464	0.0015121453893011069	False
685	2159	0.001464	0.0015588309524163	False
685	2166	0.001532	0.0015956191761510722	False
685	2191	0.001268	0.001264245049159431	False
685	2212	0.00132	0.001400286780077104	False
685	2239	0.001524	0.0015345544595963996	False
685	2240	0.00134	0.0014015006047180991	False
685	2285	0.001264	0.0013533211035832197	False
685	2286	0.00116	0.001183012169338995	False
685	2370	0.001552	0.0016194288133398209	False
685	2412	0.001508	0.001530819614547184	False
685	6739	0.001184	0.0013218550340435794	False
685	6740	0.00124	0.001368820710537464	False
685	6749	0.001284	0.0012865607483284935	False
685	6750	0.001248	0.0013279241572485545	False
685	6805	0.001352	0.001338661836765049	False
685	6806	0.001148	0.0012906690778826304	False
685	6814	0.001384	0.0013754500604998211	False
685	6927	0.001196	0.0012781573469677586	False
685	7358	0.00128	0.001327270559364942	False
685	7359	0.001284	0.001374142864732596	False
685	7475	0.001168	0.0011855331897472155	False
685	7568	0.001212	0.0013105571277697028	False
685	7757	0.001284	0.0012979520257286007	False
685	7767	0.001384	0.001443797724900464	False
685	8037	0.001204	0.0012174661149180076	False
685	8057	0.00116	0.0012198003930737672	False
685	8464	0.00112	0.001248278586574035	False
685	8483	0.001292	0.0013445442177175634	False
685	8699	0.001412	0.0014740499697991091	False
685	8723	0.001496	0.0015412771806849873	False
687	867	0.001976	0.002040065737007711	False
687	1652	0.001984	0.002068357188255518	False
687	1797	0.001928	0.0019014096145555876	False
687	1834	0.001916	0.0019509896825839227	False
687	2239	0.001988	0.0019717180726070683	False
687	6740	0.001944	0.002062194693924313	False
687	7767	0.001952	0.0020604206425259355	False
687	8057	0.002	0.0020963685261246342	False
728	742	0.001388	0.0013964585639016582	False
728	853	0.001452	0.0014978596069878578	False
728	854	0.001532	0.0015107448224076512	False
728	867	0.00116	0.0013029940665450414	False
728	868	0.0015	0.0015505209221817957	False
728	1612	0.001244	0.0012957111186990714	False
728	1622	0.001332	0.0014458518896775326	False
728	1651	0.001244	0.0013296048375207015	False
728	1652	0.001264	0.0013772241118981986	False
728	1676	0.001324	0.0014085968103116084	False
728	1684	0.001276	0.0013148521995763004	False
728	1739	0.00152	0.0015001938851436174	False
728	1741	0.001548	0.0015621923129605939	False
728	1756	0.001368	0.0014659266818170657	False
728	1757	0.001428	0.0015172808012437781	False
728	1793	0.001428	0.001458083507213713	False
728	1797	0.001336	0.0014379153439479497	False
728	1819	0.001296	0.001358456515525891	False
728	1820	0.001396	0.0013982326153000354	False
728	1834	0.001284	0.0013401557747847353	False
728	1942	0.001644	0.001573583590360701	False
728	1943	0.001428	0.0014526679818923508	False
728	2017	0.00138	0.0014831069690434567	False
728	2031	0.00134	0.001343983990960181	False
728	2053	0.001472	0.001507570204115818	False
728	2081	0.001536	0.0014641526304186882	False
728	2091	0.001412	0.001447906054454601	False
728	2106	0.00156	0.0015030883900567593	False
728	2108	0.001372	0.0014930043084238776	False
728	2141	0.001472	0.0014228825926248575	False
728	2159	0.00144	0.00147180906276958	False
728	2166	0.001508	0.001471062093759737	False
728	2191	0.0015	0.001487775525354976	False
728	2212	0.001488	0.0015048624414551368	False
728	2239	0.001404	0.001483387082422148	False
728	2240	0.001332	0.0013684472260325424	False
728	2285	0.00124	0.0013165328798484474	False
728	2286	0.001312	0.001386000997763855	False
728	2370	0.001408	0.001421295283478941	False
728	2412	0.00142	0.0014589238473497867	False
728	6739	0.001248	0.001345197815601176	False
728	6740	0.001336	0.001390856296327835	False
728	6749	0.00138	0.0013765705140145858	False
728	6750	0.001264	0.0013985127286787267	False
728	6805	0.001424	0.0014746101965564915	False
728	6806	0.001436	0.0015311930990521056	False
728	6814	0.001376	0.001449586734726748	False
728	6927	0.001332	0.0013627515873324888	False
728	7248	0.001736	0.0017480942252852932	False
728	7358	0.00148	0.0015657404157573486	False
728	7359	0.001284	0.0014006602645820255	False
728	7475	0.001472	0.0014157863870313482	False
728	7515	0.001956	0.0019439868481166437	False
728	7568	0.001396	0.00149599218446325	False
728	7757	0.001356	0.0013816125548310268	False
728	7767	0.001384	0.0015130791005634108	False
728	8037	0.001436	0.0014223223658674752	False
728	8057	0.001272	0.0013929104611049034	False
728	8464	0.001224	0.0013470652381257838	False
728	8483	0.00138	0.0014564028269415663	False
728	8699	0.00134	0.0013974856462901923	False
728	8723	0.001504	0.0015007541119009997	False
742	853	0.001576	0.0016386632653432804	False
742	854	0.00164	0.0016201757823496637	False
742	867	0.001268	0.0013283910128797066	False
742	868	0.001384	0.0014427706425119298	False
742	1612	0.001392	0.0013257766213452557	False
742	1622	0.001384	0.001402714429359094	False
742	1651	0.00132	0.0013759169161309732	False
742	1652	0.00134	0.0013499597430389257	False
742	1676	0.001488	0.0014485596523382137	False
742	1684	0.00136	0.0014115846863509808	False
742	1739	0.001068	0.0010742348072805949	False
742	1741	0.001056	0.0011115832577727495	False
742	1756	0.001468	0.0014227892214986272	False
742	1757	0.00148	0.0015725565079721668	False
742	1793	0.001568	0.0015705023431950983	False
742	1797	0.001236	0.0012696605744807936	False
742	1819	0.001452	0.0014548155177956496	False
742	1820	0.001472	0.001486561700713981	False
742	1834	0.001352	0.0013418364550568823	False
742	1942	0.001032	0.0010408079440901166	False
742	1943	0.001032	0.0010437024490032585	False
742	2017	0.0016	0.001567327724903265	False
742	2031	0.001296	0.0014054221920197752	False
742	2053	0.001508	0.0016246575964087224	False
742	2081	0.001068	0.0010628435298804877	False
742	2091	0.000936	0.0010006583598110505	False
742	2106	0.001028	0.0010078479365307903	False
742	2108	0.001408	0.0014552823734268017	False
742	2141	0.001068	0.001069192766464154	False
742	2159	0.000988	0.0010770359410675065	False
742	2166	0.001048	0.0010144772864931477	False
742	2191	0.0016	0.001572369765719706	False
742	2212	0.001564	0.001529138934275037	False
742	2239	0.001536	0.001461911723389159	False
742	2240	0.00144	0.0013951513681344327	False
742	2285	0.001332	0.0013736760091014439	False
742	2286	0.00146	0.0014509873016202038	False
742	2370	0.001052	0.0010995383824890295	False
742	2412	0.00112	0.001150612388537051	False
742	6739	0.001484	0.0014654598261859136	False
742	6740	0.001524	0.0014879622676074369	False
742	6749	0.001456	0.0015289521920225763	False
742	6750	0.001524	0.0014958054422107893	False
742	6805	0.001532	0.0015601381481835253	False
742	6806	0.001504	0.00160719719580364	False
742	6814	0.001452	0.001541650665189909	False
742	6927	0.00136	0.0013539747014668323	False
742	7033	0.001956	0.0019032770370801953	False
742	7160	0.001872	0.001852950000042017	False
742	7248	0.00158	0.0015796527135656761	False
742	7358	0.001612	0.0016432384505285693	False
742	7359	0.00144	0.001442117044628317	False
742	7377	0.001764	0.001725311670485079	False
742	7475	0.00162	0.001582547218478818	False
742	7515	0.001672	0.0016270852456907125	False
742	7568	0.00148	0.0014920705971615737	False
742	7757	0.001456	0.001496272297841941	False
742	7767	0.0015	0.001530072645537341	False
742	8037	0.001464	0.0014617249811366983	False
742	8057	0.001492	0.0014847876493156037	False
742	8464	0.001476	0.0015106514512814207	False
742	8483	0.001472	0.0014989800605026225	False
742	8699	0.001128	0.001121854081658092	False
742	8723	0.00118	0.0010628435298804877	False
853	854	0.001176	0.0011641512018404569	False
853	867	0.0013	0.0013261501058501773	False
853	868	0.001448	0.0015079436886207395	False
853	1612	0.001288	0.001356775835253744	False
853	1622	0.001416	0.0015076635752420482	False
853	1651	0.001352	0.0013929104611049034	False
853	1652	0.001372	0.0014298854270921365	False
853	1676	0.001272	0.0013279241572485545	False
853	1684	0.001368	0.0014265240665478425	False
853	1739	0.001564	0.0016096248450856302	False
853	1741	0.001576	0.0017031827135684772	False
853	1756	0.001364	0.0014300721693445973	False
853	1757	0.001128	0.0012310049282214135	False
853	1793	0.001216	0.0012827325321530475	False
853	1797	0.00146	0.0016263382766808694	False
853	1819	0.001404	0.0014129852532444366	False
853	1820	0.00148	0.0015115851625437245	False
853	1834	0.001288	0.0014154129025264266	False
853	1942	0.001816	0.0018006621693530006	False
853	1943	0.001632	0.0017081313832586877	False
853	2017	0.001408	0.0014478126833283706	False
853	2031	0.001504	0.0015241902645848266	False
853	2053	0.001204	0.0012564018745560787	False
853	2081	0.001804	0.0017860962736610604	False
853	2091	0.001632	0.001724658072601466	False
853	2106	0.001484	0.0015223228420602189	False
853	2108	0.001368	0.001436047921423342	False
853	2141	0.00146	0.0015508010355604867	False
853	2159	0.001604	0.0016570573772106665	False
853	2166	0.001568	0.0015978600831806015	False
853	2191	0.001272	0.0012248424338902081	False
853	2212	0.001348	0.0014363280348020332	False
853	2239	0.001488	0.0014789052683630893	False
853	2240	0.001424	0.0014476259410759098	False
853	2285	0.001372	0.0013589233711570428	False
853	2286	0.001124	0.0012184931973065417	False
853	2370	0.001436	0.001554442509483472	False
853	2412	0.001472	0.0015571502721441531	False
853	6739	0.001252	0.0012964580877089145	False
853	6740	0.001244	0.0013189605291304375	False
853	6749	0.001288	0.0012970183144662968	False
853	6750	0.00122	0.0013180268178681336	False
853	6805	0.001396	0.0014187742630707204	False
853	6806	0.001216	0.0013653659788669394	False
853	6814	0.001276	0.0014040216251263195	False
853	6927	0.001232	0.0012996327060007474	False
853	7358	0.0013	0.0013562156084963616	False
853	7359	0.001264	0.0013261501058501773	False
853	7475	0.001324	0.0012761031821906903	False
853	7568	0.001248	0.001293750325048233	False
853	7757	0.001296	0.0012986989947384436	False
853	7767	0.001404	0.0014391291685889448	False
853	8037	0.0012	0.0012994459637482867	False
853	8057	0.001132	0.0011863735298832888	False
853	8464	0.001164	0.0012148517233835567	False
853	8483	0.001256	0.0012995393348745172	False
853	8699	0.001472	0.0014858147317041378	False
853	8723	0.001524	0.0015847881255083474	False
854	867	0.00126	0.001316439508722217	False
854	868	0.00156	0.0014838539380532998	False
854	1612	0.001344	0.0012854402948137289	False
854	1622	0.001488	0.0014501469614841304	False
854	1651	0.001248	0.0013055150869532618	False
854	1652	0.001348	0.001334273393832221	False
854	1676	0.001208	0.0012427696901264422	False
854	1684	0.001336	0.0014141990778854315	False
854	1739	0.001564	0.0015642464777376624	False
854	1741	0.001632	0.0016152271126594533	False
854	1756	0.001436	0.0014586437339710954	False
854	1757	0.0012	0.00120355381710968	False
854	1793	0.001256	0.001289828737746557	False
854	1797	0.001484	0.001574984157254157	False
854	1819	0.001364	0.0013545349282242146	False
854	1820	0.001544	0.0015050491837075976	False
854	1834	0.001352	0.001387961791414693	False
854	1942	0.001776	0.0017423985865852396	False
854	1943	0.001736	0.0016909510960322967	False
854	2017	0.001296	0.0014160665004100393	False
854	2031	0.001576	0.0015004739985223085	False
854	2053	0.001332	0.0013040211489335756	False
854	2081	0.001796	0.0017336217007195833	False
854	2091	0.001696	0.0016826410657977923	False
854	2106	0.001572	0.0015096243688928865	False
854	2108	0.001408	0.0014659266818170657	False
854	2141	0.001572	0.0015156934920978616	False
854	2159	0.001628	0.0015545358806097022	False
854	2166	0.001568	0.0015519214890752514	False
854	2191	0.001376	0.0012769435223267637	False
854	2212	0.00142	0.001461911723389159	False
854	2239	0.001488	0.0014411833333660131	False
854	2240	0.001328	0.00140168734697056	False
854	2285	0.001292	0.0013139184883139967	False
854	2286	0.001212	0.0012231617536180611	False
854	2370	0.001548	0.0015983269388117533	False
854	2412	0.001568	0.0015041154724452937	False
854	6739	0.00126	0.0013001929327581298	False
854	6740	0.0013	0.0013357673318519071	False
854	6749	0.00136	0.0013153190552074524	False
854	6750	0.00126	0.0012859071504448807	False
854	6805	0.001228	0.001310650498895933	False
854	6806	0.001168	0.0012322187528624087	False
854	6814	0.001364	0.0013431436508241075	False
854	6927	0.001328	0.0012938436961744636	False
854	7358	0.001308	0.001325589879092795	False
854	7359	0.001384	0.001331192146666618	False
854	7475	0.001348	0.0012551880499150835	False
854	7568	0.001304	0.0012999128193794387	False
854	7757	0.001296	0.001262284255508593	False
854	7767	0.001404	0.001407569727923074	False
854	8037	0.001208	0.0011918824263308816	False
854	8057	0.001204	0.0012046742706244447	False
854	8464	0.001172	0.0012381945049411533	False
854	8483	0.001304	0.0013368877853666716	False
854	8699	0.001472	0.001483387082422148	False
854	8723	0.001572	0.0015442650567243598	False
867	868	0.001348	0.0012813319652595918	False
867	1612	0.001164	0.0011570549962469476	False
867	1622	0.00122	0.0012509863492347162	False
867	1651	0.001108	0.0011347392970778851	False
867	1652	0.001176	0.0012531338851380152	False
867	1676	0.001124	0.0012122373318491058	False
867	1684	0.001228	0.0013287644973846281	False
867	1739	0.001384	0.0013964585639016582	False
867	1741	0.001356	0.0013871214512786196	False
867	1756	0.00124	0.0012432365457575943	False
867	1757	0.00126	0.001276289924443151	False
867	1793	0.00122	0.0012878679440957188	False
867	1797	0.001128	0.0012630312245184361	False
867	1819	0.001264	0.0012862806349498023	False
867	1820	0.001124	0.001176476190502868	False
867	1834	0.00106	0.001170687180676584	False
867	1942	0.001436	0.0014674206198367517	False
867	1943	0.0013	0.0013543481859717538	False
867	2017	0.00126	0.0013184936734992856	False
867	2031	0.001292	0.0013549084127291362	False
867	2053	0.001312	0.0013620046183226457	False
867	2081	0.00136	0.0013312855177928485	False
867	2091	0.001348	0.0013841335752392471	False
867	2106	0.001376	0.001318120188994364	False
867	2108	0.001172	0.0012669528118201122	False
867	2141	0.001296	0.001289828737746557	False
867	2159	0.001344	0.0013863744822687765	False
867	2166	0.001404	0.0013746097203637478	False
867	2191	0.001276	0.001230351330337801	False
867	2212	0.001304	0.0013088764474975558	False
867	2239	0.001212	0.001253600740769167	False
867	2240	0.00118	0.0011952437868751756	False
867	2285	0.001088	0.0011321249055434345	False
867	2286	0.001112	0.0011836657672226077	False
867	2370	0.001352	0.001388708760424536	False
867	2412	0.00138	0.0013766638851408163	False
867	6739	0.001176	0.0012261496296574336	False
867	6740	0.001024	0.0011214805971531704	False
867	6749	0.001276	0.0012698473167332544	False
867	6750	0.001216	0.001299259221495826	False
867	6805	0.00128	0.001313731746061536	False
867	6806	0.001196	0.0013184003023730552	False
867	6814	0.001368	0.001310370385517242	False
867	6927	0.001156	0.0011122368556563621	False
867	7160	0.001988	0.0020395988813765595	False
867	7248	0.00168	0.0016600452532500387	False
867	7358	0.00132	0.001367140030265317	False
867	7359	0.001132	0.0012005659410703076	False
867	7377	0.001904	0.0018669556689765749	False
867	7475	0.001288	0.0012694738322283328	False
867	7515	0.001748	0.0018144810960350978	False
867	7568	0.001284	0.001322228518548501	False
867	7757	0.00106	0.0010726474981346784	False
867	7767	0.001096	0.001257895812575765	False
867	8037	0.001156	0.001229697732454188	False
867	8057	0.001096	0.0011437029251960024	False
867	8464	0.001144	0.0012132644142376402	False
867	8483	0.001124	0.0011877740967767448	False
867	8699	0.001268	0.0012726484505201658	False
867	8723	0.001352	0.0013684472260325424	False
868	1612	0.001272	0.00127124788362671	False
868	1622	0.001496	0.0014499602192316696	False
868	1651	0.00136	0.0013310987755403877	False
868	1652	0.001276	0.0013436105064552595	False
868	1676	0.001456	0.0014552823734268017	False
868	1684	0.001584	0.001582267105100127	False
868	1739	0.001524	0.0015067298639797444	False
868	1741	0.001512	0.0015343677173439388	False
868	1756	0.001412	0.0014069161300394614	False
868	1757	0.001488	0.0015055160393387494	False
868	1793	0.001536	0.0015522016024539427	False
868	1797	0.001452	0.001432873303131509	False
868	1819	0.001396	0.0013784379365391936	False
868	1820	0.001384	0.0013522940211946855	False
868	1834	0.001416	0.0013941242857458986	False
868	1942	0.0016	0.0015651801889999663	False
868	1943	0.00144	0.0014091570370689907	False
868	2017	0.00156	0.0015129857294371803	False
868	2031	0.001536	0.001481986515528692	False
868	2053	0.001508	0.001583947785372274	False
868	2081	0.001532	0.0014936579063074904	False
868	2091	0.00144	0.0014675139909629822	False
868	2106	0.001476	0.0014472524565709883	False
868	2108	0.001432	0.001516533832233935	False
868	2141	0.001492	0.0014815196598975402	False
868	2159	0.001508	0.0015207355329143024	False
868	2166	0.001504	0.0014508939304939735	False
868	2191	0.001552	0.0014808660620139274	False
868	2212	0.001612	0.001487308669723824	False
868	2239	0.001312	0.0013093433031287076	False
868	2240	0.001336	0.0013925369765999819	False
868	2285	0.001356	0.0012780639758415283	False
868	2286	0.001412	0.001436047921423342	False
868	2370	0.001516	0.0015381959335193846	False
868	2412	0.001448	0.0015166272033601653	False
868	6739	0.001388	0.0013227887453058833	False
868	6740	0.001444	0.0014218555102363233	False
868	6749	0.001392	0.0014217621391100928	False
868	6750	0.001404	0.0014186808919444901	False
868	6805	0.001412	0.0014893628345008926	False
868	6806	0.001504	0.001500567369648539	False
868	6814	0.001436	0.0014805859486352363	False
868	6927	0.00128	0.0013382883522601275	False
868	7248	0.001692	0.0016648071806877884	False
868	7358	0.001508	0.0015438915722194382	False
868	7359	0.001376	0.0014094371504476818	False
868	7475	0.001652	0.0015528552003375553	False
868	7515	0.00188	0.0018153214361711714	False
868	7568	0.001416	0.001478625154984398	False
868	7757	0.001456	0.0013987928420574178	False
868	7767	0.001436	0.0013808655858211837	False
868	8037	0.001472	0.0014540685487858065	False
868	8057	0.001444	0.0014087835525640692	False
868	8464	0.001404	0.0014316594784905138	False
868	8483	0.001296	0.0013942176568721289	False
868	8699	0.001496	0.001507850317494509	False
868	8723	0.001556	0.0015592044369212217	False
1612	1622	0.001376	0.0013338999093272994	False
1612	1651	0.001192	0.001182545313707843	False
1612	1652	0.00114	0.001194123333360411	False
1612	1676	0.001136	0.0011526665533141195	False
1612	1684	0.001272	0.0013110239834008546	False
1612	1739	0.001444	0.0013705013908096107	False
1612	1741	0.001456	0.001407289614544383	False
1612	1756	0.001252	0.001246597906301888	False
1612	1757	0.00128	0.001309156560876247	False
1612	1793	0.001304	0.0013283910128797066	False
1612	1797	0.00114	0.0012012195389539202	False
1612	1819	0.001308	0.001268540120966029	False
1612	1820	0.001328	0.0013027139531663504	False
1612	1834	0.0012	0.0012627511111397449	False
1612	1942	0.001416	0.0013975790174164228	False
1612	1943	0.001344	0.001371528473198145	False
1612	2017	0.001304	0.0013453845578536368	False
1612	2031	0.001352	0.0013177467044894425	False
1612	2053	0.001364	0.0013860943688900852	False
1612	2081	0.001532	0.0014099040060788339	False
1612	2091	0.001328	0.0013367010431142108	False
1612	2106	0.001364	0.0012981387679810615	False
1612	2108	0.001184	0.0013330595691912258	False
1612	2141	0.001316	0.001283106016657969	False
1612	2159	0.001508	0.0014280180045675287	False
1612	2166	0.0014	0.001330912033287927	False
1612	2191	0.001408	0.0013242826833255695	False
1612	2212	0.001348	0.0013077559939827911	False
1612	2239	0.001344	0.0013508934543012296	False
1612	2240	0.001256	0.0012124240741015666	False
1612	2285	0.001132	0.0011293237717565228	False
1612	2286	0.001148	0.0012185865684327722	False
1612	2370	0.00146	0.0013754500604998211	False
1612	2412	0.001448	0.0013452911867274065	False
1612	6739	0.001092	0.0011322182766696648	False
1612	6740	0.001196	0.0012060748375179004	False
1612	6749	0.001248	0.0012354867422804722	False
1612	6750	0.001204	0.0012624709977610538	False
1612	6805	0.001428	0.0013764771428883555	False
1612	6806	0.00128	0.0013154124263336827	False
1612	6814	0.001276	0.0012401552985919914	False
1612	6927	0.00108	0.001143609554069772	False
1612	7248	0.001756	0.0016858156840896255	False
1612	7358	0.001444	0.0014246566440232348	False
1612	7359	0.001248	0.001253600740769167	False
1612	7377	0.001948	0.0018656484732093494	False
1612	7475	0.001324	0.0012948707785629978	False
1612	7515	0.001808	0.001824191693163058	False
1612	7568	0.001296	0.0012837596145415819	False
1612	7757	0.001288	0.0012590162660905296	False
1612	7767	0.001292	0.0012911359335137824	False
1612	8037	0.00132	0.0013187737868779767	False
1612	8057	0.001228	0.001206448322022822	False
1612	8464	0.001188	0.001232312123988639	False
1612	8483	0.001184	0.001254067596400319	False
1612	8699	0.001312	0.0012666726984414212	False
1612	8723	0.001412	0.001352200650068455	False
1622	1651	0.00136	0.0013231622298108048	False
1622	1652	0.001372	0.0013304451776567751	False
1622	1676	0.001408	0.001427551148936377	False
1622	1684	0.001488	0.0014951518443271764	False
1622	1739	0.001492	0.0014479994255808314	False
1622	1741	0.001448	0.001473769856420418	False
1622	1756	0.0013	0.001365739463371861	False
1622	1757	0.001392	0.0014038348828738587	False
1622	1793	0.001464	0.0014867484429664417	False
1622	1797	0.0013	0.001308409591866404	False
1622	1819	0.001372	0.001390856296327835	False
1622	1820	0.001376	0.001436794890433185	False
1622	1834	0.001368	0.001357242690884896	False
1622	1942	0.001576	0.0015512678911916388	False
1622	1943	0.0014	0.0014576166515825612	False
1622	2017	0.001296	0.0012981387679810615	False
1622	2031	0.001528	0.0015196150793995377	False
1622	2053	0.001564	0.0015364218821210074	False
1622	2081	0.001436	0.0014104642328362162	False
1622	2091	0.001464	0.0014416501889971652	False
1622	2106	0.001508	0.001406075789903388	False
1622	2108	0.001192	0.0012725550793939355	False
1622	2141	0.00138	0.0013925369765999819	False
1622	2159	0.0015	0.0014821732577811528	False
1622	2166	0.001496	0.0014620050945153894	False
1622	2191	0.001576	0.0014663935374482175	False
1622	2212	0.001244	0.0012153185790147087	False
1622	2239	0.001368	0.0013452911867274065	False
1622	2240	0.001264	0.0013093433031287076	False
1622	2285	0.001388	0.001332872826938765	False
1622	2286	0.00126	0.00135341447470945	False
1622	2370	0.001396	0.0014045818518837018	False
1622	2412	0.001384	0.0013906695540753743	False
1622	6739	0.001428	0.0014291384580822934	False
1622	6740	0.001372	0.001445478405172611	False
1622	6749	0.00148	0.0014222289947412449	False
1622	6750	0.00146	0.001480772690887697	False
1622	6805	0.001508	0.0015122387604273372	False
1622	6806	0.001504	0.0015292323054012676	False
1622	6814	0.001516	0.0015086906576305826	False
1622	6927	0.001304	0.0013482790627667787	False
1622	7248	0.001772	0.001683761519312557	False
1622	7358	0.001612	0.001582267105100127	False
1622	7359	0.001392	0.0013897358428130704	False
1622	7377	0.001932	0.0018189629100941564	False
1622	7475	0.00146	0.0014091570370689907	False
1622	7515	0.001904	0.0018303541874942636	False
1622	7568	0.001312	0.0013375413832502844	False
1622	7757	0.00136	0.0013574294331373568	False
1622	7767	0.001324	0.0014119581708559024	False
1622	8037	0.001448	0.0013733025245965223	False
1622	8057	0.00118	0.0012945906651843067	False
1622	8464	0.001452	0.0014728361451581142	False
1622	8483	0.001408	0.001362564845080028	False
1622	8699	0.001456	0.0013813324414523355	False
1622	8723	0.001412	0.001434553983403656	False
1651	1652	0.001148	0.001233059092998482	False
1651	1676	0.001152	0.001221667815598375	False
1651	1684	0.001272	0.0013508934543012296	False
1651	1739	0.00142	0.001431472736238053	False
1651	1741	0.0014	0.0014226958503723967	False
1651	1756	0.001396	0.001360417309176729	False
1651	1757	0.001168	0.0012636848224020487	False
1651	1793	0.001224	0.001335954074104368	False
1651	1797	0.001228	0.0012627511111397449	False
1651	1819	0.001268	0.001252386916128172	False
1651	1820	0.001312	0.0012891751398629442	False
1651	1834	0.001096	0.0012060748375179004	False
1651	1942	0.001456	0.0014648995994285313	False
1651	1943	0.001376	0.0013598570824193466	False
1651	2017	0.001408	0.0013947778836295112	False
1651	2031	0.001384	0.001390109327317992	False
1651	2053	0.001308	0.0013585498866521212	False
1651	2081	0.001428	0.001413358737749358	False
1651	2091	0.001424	0.00144043636435617	False
1651	2106	0.001244	0.001254534452031471	False
1651	2108	0.001312	0.0014065426455345399	False
1651	2141	0.001276	0.001296831572213836	False
1651	2159	0.001364	0.0013967386772803492	False
1651	2166	0.001464	0.001434834096782347	False
1651	2191	0.001232	0.0012315651549787959	False
1651	2212	0.001404	0.0013733958957227528	False
1651	2239	0.00128	0.0012947774074367675	False
1651	2240	0.00124	0.0012694738322283328	False
1651	2285	0.001148	0.0011852530763685242	False
1651	2286	0.00122	0.0012543477097790101	False
1651	2370	0.001436	0.0014283914890724503	False
1651	2412	0.001368	0.0013300716931518536	False
1651	6739	0.001108	0.0011877740967767448	False
1651	6740	0.001172	0.0012524802872544024	False
1651	6749	0.001152	0.0012034604459834496	False
1651	6750	0.001228	0.0012295109902017273	False
1651	6805	0.001116	0.0012774103779579155	False
1651	6806	0.001168	0.0012985122524859828	False
1651	6814	0.001324	0.001334553507210912	False
1651	6927	0.001224	0.0012174661149180076	False
1651	7248	0.001756	0.0017195226606587948	False
1651	7358	0.001324	0.0013918833787163693	False
1651	7359	0.001312	0.001335300476220755	False
1651	7475	0.00134	0.0013188671580042072	False
1651	7515	0.001896	0.0018371702797090818	False
1651	7568	0.00124	0.0012756363265595382	False
1651	7757	0.001208	0.0012027134769736064	False
1651	7767	0.001276	0.0012761031821906903	False
1651	8037	0.001208	0.0013085963341188647	False
1651	8057	0.001084	0.0011798375510471619	False
1651	8464	0.001156	0.001240061927465761	False
1651	8483	0.001128	0.0012517333182445593	False
1651	8699	0.001296	0.00131233117916808	False
1651	8723	0.001468	0.0014415568178709347	False
1652	1676	0.001228	0.0012623776266348233	False
1652	1684	0.001292	0.0013970187906590405	False
1652	1739	0.001464	0.0014228825926248575	False
1652	1741	0.001444	0.0015063563794748228	False
1652	1756	0.001264	0.0013288578685108584	False
1652	1757	0.001276	0.0013755434316260516	False
1652	1793	0.001348	0.001313731746061536	False
1652	1797	0.001248	0.0013010332728942034	False
1652	1819	0.0012	0.0012574289569446128	False
1652	1820	0.001308	0.0013356739607256766	False
1652	1834	0.001252	0.001262284255508593	False
1652	1942	0.001508	0.0014615382388842376	False
1652	1943	0.001404	0.0014341804988987344	False
1652	2017	0.001284	0.0013725555555866792	False
1652	2031	0.001372	0.0014033680272427067	False
1652	2053	0.001424	0.0014410899622397829	False
1652	2081	0.00144	0.0013991663265623393	False
1652	2091	0.001388	0.0014184007785657989	False
1652	2106	0.001368	0.0013419298261831125	False
1652	2108	0.001244	0.0013837600907343256	False
1652	2141	0.00132	0.0013539747014668323	False
1652	2159	0.00148	0.0014691946712351292	False
1652	2166	0.001396	0.0013961784505229671	False
1652	2191	0.001364	0.0013557487528652098	False
1652	2212	0.001392	0.001407009501165692	False
1652	2239	0.00134	0.0013599504535455771	False
1652	2240	0.00126	0.0012789976871038322	False
1652	2285	0.00112	0.001219987135326228	False
1652	2286	0.00128	0.0012631245956446664	False
1652	2370	0.001424	0.0014403429932299398	False
1652	2412	0.001364	0.0013722754422079882	False
1652	6739	0.001136	0.0012155986923933998	False
1652	6740	0.001336	0.0013305385487830054	False
1652	6749	0.001268	0.0012747959864234648	False
1652	6750	0.001192	0.00128086510962844	False
1652	6805	0.001272	0.0013614443915652634	False
1652	6806	0.00118	0.0013162527664697563	False
1652	6814	0.00136	0.0013470652381257838	False
1652	6927	0.001108	0.001150612388537051	False
1652	7248	0.001664	0.0016823609524191012	False
1652	7358	0.001336	0.0014144791912641228	False
1652	7359	0.001196	0.0012846933258038858	False
1652	7377	0.001992	0.0019253126228705665	False
1652	7475	0.001368	0.0013397822902798137	False
1652	7515	0.001812	0.001819616507977769	False
1652	7568	0.001164	0.0012933768405433115	False
1652	7757	0.00134	0.0013414629705519607	False
1652	7767	0.001288	0.0013750765759948996	False
1652	8037	0.001324	0.0013117709524106977	False
1652	8057	0.001192	0.001224095464880365	False
1652	8464	0.001264	0.001343517135329029	False
1652	8483	0.001228	0.0013157859108386043	False
1652	8699	0.001412	0.0013569625775062047	False
1652	8723	0.001416	0.0014415568178709347	False
1676	1684	0.001248	0.0013652726077407092	False
1676	1739	0.001484	0.0014576166515825612	False
1676	1741	0.001448	0.0014746101965564915	False
1676	1756	0.001348	0.0013495862585340042	False
1676	1757	0.001336	0.001349773000786465	False
1676	1793	0.001112	0.0012265231141623551	False
1676	1797	0.001228	0.0013632184429636406	False
1676	1819	0.001316	0.0013683538549063119	False
1676	1820	0.001328	0.0013642455253521748	False
1676	1834	0.001208	0.0012996327060007474	False
1676	1942	0.001568	0.0015295124187799586	False
1676	1943	0.001424	0.0014468789720660667	False
1676	2017	0.001344	0.0014005668934557952	False
